date,Price,volume,mktcap,avg_blk_size,no trnsactions,mempoolsize,mempoolcount,cost per trnsaction,difficulty,trnsct_vol,hash rate,miner rev,orph block,trnsction per blk,n_transction,n_uni_addres,trnsct_fee,gold
8/17/2011,11.3,249586.9824,79868400.0000,0.027774682,8128,,,8.976882382,1805700.8362,712430,11.57928193,72964.1,0,45,8128,16997,90.38717247,1792
8/19/2011,11.81,384923.3940,83646096.5000,0.026223104,7787,,,10.24787081,1805700.8362,651408,12.11785318,79800.17,0,55,7787,20161,87.54981748,1862
8/21/2011,11.59,99998.3360,82255968.5000,0.021008621,7355,,,11.43242012,1805700.8362,474112,13.01547194,84085.45,0,48,7355,18708,64.55652125,1862
8/23/2011,11.49,141152.0130,81745030.5000,0.019418965,7425,,,13.16127273,1805700.8362,546621,15.25951882,97722.45,0,47,7425,21892,62.69763708,1886.5
8/25/2011,10.96554,556029.6742,78155789.7960,0.023567227,7082,,,9.91884344,1805700.8362,1445247,11.48952006,70245.24924,0,50,7082,18626,75.1268777,1716.5
8/27/2011,9.11,189946.6452,65060431.5000,0.025984336,6988,,,8.545513738,1805700.8362,10297260,11.75880568,59716.05,0,56,6988,16681,46.24159458,1787
8/29/2011,9.4811,193649.6397,67823996.9600,0.026202248,7807,,,7.596295696,1805700.8362,390351,11.22023443,59304.2805,0,44,7807,17103,50.7525384,.
8/31/2011,9,164353.7180,64520100.0000,0.019809781,7280,,,9.346153846,1777774.4820,445986,13.34442097,68040,0,47,7280,14550,90.90193293,1826
9/2/2011,8.4989,142098.2876,61050573.3150,0.017829167,6917,,,9.958592526,1777774.4820,476920,14.31653111,68883.5845,0,48,6917,13891,44.70607925,1854
9/4/2011,8.593999999,161109.1320,61848869.4914,0.040299127,6612,,,8.20017332,1777774.4820,568608,11.13507975,54219.54599,0,51,6612,14161,78.21983593,1854
9/6/2011,7.65713,555619.1088,55222838.7035,0.022647147,7705,,,7.459366357,1777774.4820,645989,13.25604733,57474.41778,0,45,7705,15194,49.064034,1891
9/8/2011,7.31509,217222.1920,52855548.5495,0.022094104,6481,,,7.058875615,1777774.4820,453856,11.04670611,45748.57286,0,48,6481,13362,36.2208298,1827
9/10/2011,6.20892,224536.1317,44950718.1254,0.022786231,6453,,,6.884367364,1777774.4820,461676,12.63743178,44424.8226,0,40,6453,13186,36.59395127,1879.5
9/12/2011,7.081,387662.9644,51359201.1000,0.023326785,6422,,,7.172517129,1777774.4820,566694,11.48857435,46061.905,0,50,6422,12932,38.15070413,1843
9/14/2011,5.990000001,251748.9990,43532325.0065,0.018358053,6515,,,6.990325404,1755425.3203,468495,13.26392523,45541.97001,0,51,6515,13152,23.09879141,1829
9/16/2011,5.23,155547.9926,38080676.0000,0.021916532,6042,,,5.459385965,1755425.3203,464448,10.99509591,32985.61,0,54,6042,12058,41.75237114,1778
9/18/2011,5,241625.5835,36478500.0000,0.014141018,5775,,,7.232900433,1755425.3203,281638,14.57286522,41770,0,43,5775,11736,24.80234745,1778
9/20/2011,6.795,733569.4080,49662956.2500,0.027390705,7420,,,6.370083558,1755425.3203,556567,12.12951057,47266.02,0,39,7420,18459,40.88953105,1792
9/22/2011,5.83001,193308.4449,42696952.7365,0.019453047,6808,,,6.426027474,1755425.3203,435759,13.0893999,43748.39504,0,44,6808,14757,26.10057267,1765.5
9/24/2011,5.66,109592.3717,41524873.0000,0.02217079,6231,,,5.638199326,1755425.3203,377726,10.82057058,35131.62,0,42,6231,17662,40.5900434,1730
9/26/2011,5.46014,291182.6610,40134759.0700,0.019248949,5917,,,6.323870106,1755425.3203,357898,11.95498524,37418.33942,0,41,5917,17160,18.18947582,1615
9/28/2011,4.989,166067.7012,36738746.5500,0.017783774,5795,,,5.728525626,1755425.3203,325105,11.60593458,33196.806,0,48,5795,11610,22.83017168,1655
9/30/2011,5.35,214896.9360,39465880.0000,0.019116146,5762,,,5.713042346,1689334.4046,322381,10.32920406,32918.55,0,45,5762,11409,18.10918087,1629
10/2/2011,5.16,54693.3480,38133174.0000,0.015756985,5145,,,6.572104956,1689334.4046,279125,11.00102221,33813.48,0,43,5145,10163,16.82172116,1629
10/4/2011,5.03,98038.0240,37237844.5000,0.018359577,5316,,,6.153139579,1689334.4046,351417,10.91704494,32710.09,0,45,5316,10079,17.10954525,1672
10/6/2011,4.93,269610.1668,36564084.5000,0.020061835,6004,,,5.465369753,1689334.4046,661795,11.16897674,32814.08,0,55,6004,11909,32.84682072,1649.5
10/8/2011,4.594,162160.1072,34131123.0000,0.018326295,5604,,,5.289986081,1689334.4046,478236,10.83306767,29645.082,0,52,5604,10939,18.04876731,1651
10/10/2011,4.25937,72079.5580,31696314.8235,0.019371814,5530,,,4.546665662,1689334.4046,237715,9.909317712,25143.06111,0,43,5530,10553,13.54456468,1664
10/12/2011,4.20612,285299.2670,31347371.1360,0.023796958,6498,,,3.853991764,1689334.4046,295833,9.993294981,25043.23848,0,49,6498,12312,19.04167298,1687
10/14/2011,4.11455,85776.7200,30711001.2000,0.019104308,5676,,,4.822780329,1689334.4046,316445,11.16897674,27374.10115,0,36,5676,10647,14.2859079,1676
10/16/2011,3.9009,136544.0440,29167809.4815,0.01684387,4878,,,4.919708241,1468195.4272,218919,8.977080038,23998.3368,0,38,4878,9706,10.96133591,1676
10/18/2011,2.9,231518.0030,21718680.0000,0.01913963,5562,,,3.312423589,1468195.4272,299721,9.269017601,18423.7,0,51,5562,10981,9.15568483,1658
10/20/2011,2.42,114049.0428,18152299.0000,0.017868922,4708,,,2.649766355,1468195.4272,302146,7.517392227,12475.1,0,40,4708,8801,13.89319885,1629
10/22/2011,3.3,365294.1117,24791415.0000,0.020650138,4820,,,3.219211618,1468195.4272,316963,6.860532712,15516.6,0,41,4820,9425,8.791755324,1623
10/24/2011,3.2,260778.7904,24076640.0000,0.019223545,5919,,,3.326507856,1468195.4272,303468,8.977080038,19689.6,0,48,5919,11390,10.3808801,1651
10/26/2011,2.876,83398.7275,21673248.4000,0.020281385,5307,,,2.955121161,1468195.4272,349570,7.955298571,15682.828,0,36,5307,10204,9.766584702,1713
10/28/2011,3.255,166107.5258,24564671.2500,0.021874529,5111,,,3.249905107,1468195.4272,398532,7.444407837,16610.265,0,38,5111,9752,10.25565997,1735
10/30/2011,3.65026,175154.2702,27587022.4630,0.02038067,4888,,,3.624122705,1468195.4272,291917,7.079485884,17714.71178,0,46,4888,9259,12.44712615,1735
11/1/2011,3.35,123346.8368,25365195.0000,0.015826993,5885,,,4.158326253,1203461.9264,423635,8.73436486,24471.75,0,33,5885,10403,17.10699342,1702
11/3/2011,3.299,80000.1978,25024894.4000,0.017490795,5746,,,3.64692795,1203461.9264,377651,7.59770094,20955.248,0,42,5746,10207,9.502386321,1732.5
11/5/2011,3.21,161089.4509,24396802.5000,0.018949007,6575,,,3.663061597,1203461.9264,358627,8.973662527,24084.63,0,43,6575,12548,11.00707498,1756
11/7/2011,3.0289,73441.6500,23062650.3800,0.01736655,5329,,,3.724597804,1203461.9264,197525,7.836998607,19848.3817,0,39,5329,10269,10.44217522,1764
11/9/2011,3.114,158552.8800,23757951.6000,0.01730913,6627,,,3.972029878,1203461.9264,809263,10.11032645,26322.642,0,41,6627,12174,11.80005745,1780
11/11/2011,3,134519.1111,22928250.0000,0.01901118,5439,,,3.365692223,1203461.9264,420199,7.298578856,18306,0,44,5439,10074,6.12639729,1764
11/13/2011,3.099,29340.9900,23728578.1500,0.013648259,5088,,,4.477957547,1203461.9264,243426,8.794189277,22783.848,0,36,5088,9589,7.818396784,1764
11/15/2011,2.69,178516.8000,20638487.0000,0.016818179,6442,,,3.613252096,1192497.7501,441365,10.25533355,23276.57,0,37,6442,11798,8.617049241,1765
11/17/2011,2.60031,268820.6128,19986502.7220,0.017426786,5596,,,3.369808456,1192497.7501,6702922,8.59551078,18857.44812,0,39,5596,10600,7.694772058,1756
11/19/2011,2.3,173065.9630,17708160.0000,0.016742899,4909,,,3.023405989,1192497.7501,5513644,7.647040625,14841.9,0,44,4909,8745,7.026602833,1730
11/21/2011,2.29,97552.6211,17661281.5000,0.015168733,5044,,,3.065440127,1192497.7501,2661522,8.002716933,15462.08,0,39,5044,8487,5.726288377,1704
11/23/2011,2.38,95383.9464,18387047.0000,0.01740558,5620,,,2.775113879,1192497.7501,2729557,7.765599394,15596.14,0,47,5620,8805,8.131676004,1686
11/25/2011,2.56,112043.7942,19808640.0000,0.017192423,5374,,,3.097819129,1192497.7501,454521,7.70632001,16647.68,0,43,5374,9336,9.689849958,1676
11/27/2011,2.4965,56888.8284,19347375.7000,0.017309781,4794,,,2.96934564,1192497.7501,2783795,6.757849855,14235.043,0,40,4794,8141,6.823751255,1676
11/29/2011,2.981,505908.8307,23141353.9500,0.021743237,6529,,,3.175045796,1192497.7501,6103599,8.239834472,20729.874,0,38,6529,11164,13.23985832,1717
12/1/2011,3.14,199785.8885,24427630.0000,0.018601303,6735,,,4.314411284,1090715.6801,7723835,10.03065755,29057.56,0,44,6735,11715,13.55024092,1750
12/3/2011,3.12999,363125.5945,24397802.5515,0.01690016,5533,,,4.24497469,1090715.6801,11525011,8.132965582,23487.44496,0,37,5533,9426,12.81247165,1751
12/5/2011,2.93,90500.2266,22882421.0000,0.017047037,6347,,,3.694468253,1090715.6801,5518235,8.675163287,23448.79,0,36,6347,10411,10.59439051,1744
12/7/2011,3.082,178203.2700,24116650.0000,0.021510707,7119,,,3.183304678,1090715.6801,16375162,7.97030627,22661.946,0,36,7119,10988,12.32392082,1731
12/9/2011,3.039,105684.9586,23826519.7500,0.016117377,5686,,,4.036322195,1090715.6801,3556927,8.187185352,22950.528,0,35,5686,9524,8.999883231,1712
12/11/2011,3.38,351862.7520,26551083.0000,0.01694131,5240,,,4.734580153,1090715.6801,910170,7.861866729,24809.2,0,42,5240,8549,307.5736177,1712
12/13/2011,3.3,107472.9186,25966050.0000,0.019533682,5515,,,3.861867634,1155038.3340,536072,7.406827445,21298.2,0,31,5515,9008,15.76420907,1665
12/15/2011,3.1933,97579.1302,25169111.6050,0.017576301,5476,,,3.591004638,1155038.3340,452855,7.062323843,19664.3414,0,49,5476,8700,26.81118764,1590
12/17/2011,3.23,54092.8300,25501980.5000,0.014085418,4819,,,4.89426437,1155038.3340,428890,8.382920984,23585.46,0,42,4819,7780,8.816937589,1589.5
12/19/2011,3.70036,482591.6909,29270772.6900,0.016219185,5200,,,5.3747729,1155038.3340,490970,8.670007319,27948.81908,0,35,5200,8828,13.36798518,1593
12/21/2011,4.11,195054.1530,32570722.5000,0.016573123,5667,,,5.622874537,1155038.3340,675626,8.899676387,31864.83,0,31,5667,9328,16.40926895,1637.5
12/23/2011,3.95,82294.0560,31360037.5000,0.016395638,5740,,,5.232029617,1155038.3340,380340,8.727424586,30031.85,0,33,5740,9685,12.24815767,1607.5
12/25/2011,4.3897,335600.7372,34918088.1350,0.012551069,5307,,,7.197883814,1155038.3340,289996,9.99060446,38199.1694,0,39,5307,8775,12.22555993,1607.5
12/27/2011,4.06,126336.8214,32362666.0000,0.015143667,5571,,,5.795210914,1159929.4972,335821,9.168004881,32285.12,0,30,5571,9312,11.23594164,.
12/29/2011,4.33,227221.8910,34577648.0000,0.015615586,5023,,,6.037690623,1159929.4972,503870,8.072457128,30327.32,0,34,5023,8731,17.47348768,1537.5
12/31/2011,4.995,602861.7860,39960249.7500,0.015430602,5357,,,7.508817435,1159929.4972,415486,9.283325697,40224.735,0,47,5357,8668,18.0838448,1574.5
1/2/2012,5.4999,362565.2546,44082248.4900,0.019842395,5809,,,7.200333878,1159929.4972,568334,8.764382025,41826.7395,0,34,5809,9669,28.63750576,.
1/4/2012,5.6063,694588.7025,45023634.6700,0.017402279,5636,,,7.673349574,1159929.4972,665796,8.879702841,43246.9982,0,37,5636,9255,79.71987838,1603
1/6/2012,7.22,1499737.7192,58097535.0000,0.021417724,6361,,,9.654664361,1159929.4972,1253710,9.80226937,61413.32,0,47,6361,11043,48.05139574,1621
1/8/2012,7.2,416207.7756,58059720.0000,0.020151292,6290,,,9.218060413,1159929.4972,579522,9.283325697,57981.6,0,55,6290,10516,24.79550018,1621
1/10/2012,6.89,709106.1760,55665688.0000,0.024609774,6589,,,7.637662771,1250757.7393,741592,9.077623651,50324.56,0,45,6589,11080,31.9742586,1627
1/12/2012,6.997,951404.1786,56641414.7000,0.02247206,6943,,,8.40587311,1250757.7393,553600,10.32113374,58361.977,0,41,6943,11184,292.6766445,1652.5
1/14/2012,6.75,942254.4773,54737775.0000,0.017763375,6734,,,8.030034155,1250757.7393,836496,9.948080714,54074.25,0,47,6734,10567,79.23295132,1642
1/16/2012,7.18888,846028.6167,58406774.4480,0.021255918,6685,,,8.527721526,1250757.7393,917770,9.823729705,57007.8184,0,37,6685,11207,220.5331575,1643.5
1/18/2012,6.95,1359636.6602,56570220.0000,0.024339887,7215,,,6.84981982,1250757.7393,1066261,8.828921633,49421.45,0,34,7215,11962,77.89846771,1657
1/20/2012,6.58,433777.2124,53648714.0000,0.022361297,6718,,,6.800378089,1250757.7393,963301,8.580219616,45684.94,0,51,6718,11045,287.8421601,1646
1/22/2012,6.39,284825.2896,52198312.5000,0.018039392,5259,,,7.901534512,1307728.3606,397685,8.450978823,41554.17,0,47,5259,8918,20.56600841,1646
1/24/2012,6.515,227313.5760,53319085.7500,0.022802244,6817,,,6.45861376,1307728.3606,630962,8.77601647,44028.37,0,39,6817,11338,56.94698702,1669
1/26/2012,6.2,695863.4917,50829460.0000,0.022866915,6736,,,5.98922209,1307728.3606,811708,8.450978823,40343.4,0,40,6736,11098,44.35012055,1713
1/28/2012,5.74815,504363.8899,47209555.9500,0.017528239,6095,,,7.314626973,1307728.3606,484063,10.07616706,44582.6514,0,42,6095,10498,35.74893788,1722
1/30/2012,5.6,235596.3045,46084920.0000,0.01611853,6019,,,7.726864928,1307728.3606,463445,10.79124988,46508,0,46,6019,10175,28.04546942,1720.5
2/1/2012,5.638,679463.0004,46480235.8000,0.024694852,6900,,,5.521154493,1307728.3606,789751,8.77601647,38095.966,0,43,6900,11855,43.24478685,1744
2/3/2012,6.148,357939.7168,50784017.0000,0.020866138,6943,,,7.090167939,1307728.3606,725368,10.40120471,49227.036,0,50,6943,12407,43.92254996,1759.5
2/5/2012,5.9625,689414.3168,49341178.1250,0.021651331,6616,,,6.131930169,1379647.4392,660909,9.327239883,40568.85,0,58,6616,11232,26.56979527,1759.5
2/7/2012,5.70999,414041.6980,47334675.1020,0.019984385,6799,,,6.008968738,1379647.4392,650888,9.807318406,40854.97845,0,46,6799,10983,31.40938309,1720
2/9/2012,5.8,523518.0075,48160880.0000,0.023850236,7259,,,5.756853561,1379647.4392,536018,9.875901052,41789,0,71,7259,11806,34.54997836,1733
2/11/2012,6,403924.5720,49907100.0000,0.025436652,7624,,,5.433368311,1379647.4392,618951,9.464405175,41424,0,71,7624,12079,24.47442024,1715.5
2/13/2012,5.72,913983.8802,47665904.0000,0.023619313,7514,,,5.598200692,1379647.4392,781324,10.08164899,42064.88,0,38,7514,12245,27.53303536,1727
2/15/2012,4.88,745895.3650,40733848.0000,0.028757085,9511,,,3.650636106,1379647.4392,2096214,9.73873576,34721.2,0,41,9511,14215,74.50310991,1725.5
2/17/2012,4.76998,611815.4410,39880133.2870,0.022159655,7128,,,4.753250272,1379647.4392,900215,9.73873576,33881.16794,0,45,7128,11991,16.8669381,1732
2/19/2012,4.33333,274752.7425,36301388.7425,0.015993115,5932,,,5.735891295,1376302.2679,353030,10.74136802,34025.30716,0,49,5932,10536,10.61007526,1732
2/21/2012,4.4354,229268.3812,37217219.6300,0.021074617,6348,,,4.473828954,1376302.2679,456992,8.757293674,28399.8662,0,38,6348,11125,16.34442137,1737
2/23/2012,4.92481,801887.5904,41403862.6320,0.021287143,7881,,,5.251630915,1376302.2679,617242,11.49394795,41388.10324,0,44,7881,13080,20.63665094,1776.5
2/25/2012,5.07,423491.3288,42703596.0000,0.018980461,6588,,,6.429080146,1376302.2679,922316,11.42553159,42354.78,0,43,6588,11532,21.6273093,1778.5
2/27/2012,5.1,153254.2758,43035330.0000,0.019143127,6475,,,6.225544402,1376302.2679,468194,10.80978438,40310.4,0,47,6475,11131,24.3969923,1765
2/29/2012,4.9,139593.1286,41429990.0000,0.016198398,6825,,,6.679076923,1376302.2679,513594,12.72544237,45584.7,0,50,6825,12087,15.454181,1788
3/2/2012,4.98888,618117.2837,42253568.6040,0.02788506,7696,,,4.313410541,1496978.5950,1164446,9.897222875,33196.00752,0,44,7696,13152,22.20628504,1714.5
3/4/2012,4.9,286278.7200,41561800.0000,0.020316285,6017,,,5.295778627,1496978.5950,473450,9.673977247,31864.7,0,39,6017,11319,19.3865412,1714.5
3/6/2012,5.05,230732.8961,42904800.0000,0.023279182,6713,,,5.569819753,1496978.5950,587367,11.01345102,37390.2,0,38,6713,11913,24.10330251,1685.5
3/8/2012,5,288260.6570,42556250.0000,0.019718878,6635,,,5.880934439,1496978.5950,485287,11.6087727,39020,0,44,6635,12250,21.4291598,1701.5
3/10/2012,4.94,142787.7120,42129308.0000,0.020388,6054,,,7.062388503,1496978.5950,505860,12.87383126,42755.7,0,50,6054,10915,24.96185028,1699.5
3/12/2012,4.95915,118507.9923,42367506.1950,0.016077604,5728,,,7.318382498,1496978.5950,540006,12.57617042,41919.69495,0,43,5728,10385,17.45264793,1705.25
3/14/2012,5.4444,356080.9130,46592086.3200,0.029470297,7096,,,5.297855411,1496978.5950,646581,10.26929892,37593.582,0,42,7096,12273,32.59899969,1662
3/16/2012,5.4,182711.5472,46285560.0000,0.020456273,6706,,,5.763167313,1498294.3628,749601,10.6507282,38647.8,0,43,6706,11928,43.01295577,1649
3/18/2012,5.37998,136370.8818,46202192.2440,0.016156295,5745,,,7.307220877,1498294.3628,484560,11.61897621,41979.98394,0,48,5745,10606,16.20960143,1649
3/20/2012,4.98,327707.3710,42843438.0000,0.020033926,6604,,,5.583270745,1498294.3628,610840,11.02313128,36871.92,0,37,6604,11698,21.34363424,1648.5
3/22/2012,4.88,296753.9225,42060720.0000,0.019436288,6756,,,5.636269982,1498294.3628,615282,11.61897621,38078.64,0,42,6756,12360,16.17354459,1636
3/24/2012,4.74896,186578.4600,41002995.5360,0.01650964,6461,,,6.32410646,1498294.3628,492929,12.81066608,40860.05184,0,54,6461,11385,21.21914517,1651
3/26/2012,4.73793,335256.9824,40983331.3965,0.020534211,6469,,,5.571407252,1498294.3628,527552,11.32105375,36041.43351,0,38,6469,11226,34.42397836,1658
3/28/2012,4.84592,188224.6307,41991835.1680,0.021290403,7134,,,5.402922299,1498294.3628,653315,11.84241806,38544.44768,0,47,7134,12371,22.67294904,1677
3/30/2012,4.83,213051.5253,41923675.5000,0.021658787,7174,,,5.052177307,1626553.4813,669916,12.12846182,36244.32,0,53,7174,12480,19.53574533,1660.75
4/1/2012,4.929,182041.7590,42860119.5000,0.017341167,5619,,,6.582526428,1626553.4813,452369,12.12846182,36987.216,0,56,5619,9586,21.40231919,1660.75
4/3/2012,5.01,394194.2200,43628332.5000,0.027854805,7539,,,4.255742141,1626553.4813,768178,10.34962075,32084.04,0,41,7539,13073,23.17967777,1674.75
4/5/2012,4.94486,187559.8480,43125360.2750,0.029146084,6977,,,4.221239237,1626553.4813,829501,9.621913043,29451.58616,0,58,6977,11946,30.71581973,1622.5
4/7/2012,4.98,405389.3760,43495320.0000,0.021700091,6152,,,5.345081274,1626553.4813,542647,10.6730464,32882.94,0,61,6152,11003,19.4011702,.
4/9/2012,4.8,208459.5450,41994480.0000,0.018034675,6045,,,5.997419355,1626553.4813,1241680,12.20931823,36254.4,0,59,6045,10799,18.39920467,.
4/11/2012,4.8941,347943.4144,42887732.4150,0.023685895,7485,,,4.67898191,1626553.4813,682008,11.56246693,35022.1796,0,58,7485,13265,32.00704161,1654
4/13/2012,4.94464,497447.2825,43395891.2640,0.027611056,7549,,,4.129157578,1577913.4857,960244,9.883251608,31171.01056,0,66,7549,12853,21.86722434,1670.5
4/15/2012,4.98389,170395.4424,43802661.6265,0.026553308,7313,,,3.98956544,1577913.4857,431013,9.177305065,29175.69206,0,51,7313,12285,20.08913548,1670.5
4/17/2012,5.02207,167777.5770,44207273.3820,0.029377197,8354,,,4.272426561,1577913.4857,1099386,11.13826769,35691.85149,0,45,8354,14357,37.80150975,1652
4/19/2012,5.19,288111.6243,45757635.0000,0.02454809,8023,,,5.048977938,1577913.4857,1038662,12.23640675,40507.95,0,60,8023,13885,30.86845619,1642
4/21/2012,5.48,336827.7813,48397168.0000,0.028284435,7770,,,5.188015444,1577913.4857,933213,11.53046021,40310.88,0,65,7770,14018,34.32557468,1640
4/23/2012,5.21799,279236.4544,46160687.6355,0.022038993,6845,,,5.644119497,1577913.4857,612089,11.60889871,38633.99796,0,45,6845,12471,22.68889235,1632
4/25/2012,5.16,200350.7712,45715020.0000,0.026043754,7746,,,4.599767622,1577913.4857,787789,10.82451367,35629.8,0,53,7746,13879,27.23565792,1641.25
4/27/2012,5.1372,146562.9009,45584944.2000,0.026683087,7066,,,4.584656553,1577913.4857,750356,9.883251608,32395.1832,0,60,7066,12887,35.77384823,1654
4/29/2012,5.0184,114752.7914,44611568.6400,0.02065641,8050,,,5.17736795,1508589.6721,800697,12.44873829,41677.812,0,92,8050,12863,29.08944305,1654
5/1/2012,5,190801.2800,44535000.0000,0.025536994,10070,,,4.446871897,1508589.6721,765844,13.42363949,44780,0,72,10070,15610,32.45688185,1661.25
5/3/2012,5.184,204237.0820,46256832.0000,0.033234386,12283,,,3.506364243,1508589.6721,911396,12.44873829,43068.672,0,92,12283,17151,44.04728388,1642.5
5/5/2012,5.1495,124846.5456,46029063.2250,0.038109833,13590,,,2.958973179,1508589.6721,751695,11.6988143,40212.4455,0,88,13590,16679,51.10585656,1629.5
5/7/2012,5.0947,253896.4932,45626604.7900,0.042567374,16283,,,2.678292207,1508589.6721,895072,12.82370029,43610.632,0,160,16283,19235,53.89012015,.
5/9/2012,5.09609,223343.8200,45728234.7880,0.052348384,18865,,,2.21888594,1733207.5138,1138844,14.12994691,41859.28326,0,195,18865,20332,76.2440853,1585.5
5/11/2012,5.03188,347139.4560,45219241.2140,0.051773927,14196,,,2.183458777,1733207.5138,1138863,10.59746018,30996.3808,0,175,14196,17977,50.34483198,1580.75
5/13/2012,4.99888,80335.3320,44989920.0000,0.046743424,14084,,,2.346108833,1733207.5138,711651,11.37288409,33042.5968,0,151,14084,16837,50.81387364,1580.75
5/15/2012,5.09,270779.6055,45879733.0000,0.072403351,20817,,,1.606197339,1733207.5138,1146251,11.28672588,33436.21,0,234,20817,22051,99.75630631,1559
5/17/2012,5.1345,152339.6589,46339889.4000,0.060371873,14892,,,2.037664182,1733207.5138,824999,10.16666911,30344.895,0,216,14892,17048,51.9089436,1547
